0, 1, 28, 1, 48, 88, 32, 1, 16, 45, 0, 11, 21, 40, 50, 17, 48, 8, 85, 9, 26, 88, 80, 40, 43, 78, 24, 42, 43, 21, 97, 15, 35, 46, 6, 34, 96, 55, 80, 20, 9, 99, 35, 29, 18, 3, 69, 72, 84, 31, 52, 47, 37, 53, 55, 7, 89, 38, 57, 37, 91, 14, 41, 7, 58, 91, 18, 38, 67, 39, 31, 88, 30, 31, 72, 7, 85, 12, 21, 80, 24, 71, 43, 43, 34, 81, 76, 68, 88, 10, 74, 27, 54, 44, 78, 29, 87, 28, 52, 82
0, 68, 31, 40, 88, 4, 11, 10, 92, 55, 82, 0, 81, 19, 77, 81, 33, 49, 76, 95, 44, 14, 85, 32, 71, 81, 33, 75, 30, 50, 16, 6, 66, 34, 8, 76, 18, 31, 90, 29, 81, 52, 37, 21, 11, 44, 75, 96, 34, 95, 14, 33, 64, 53, 48, 91, 24, 75, 24, 72, 39, 13, 46, 70, 70, 42, 17, 64, 66, 11, 91, 66, 59, 47, 13, 41, 97, 65, 42, 93, 73, 24, 31, 97, 33, 83, 53, 97, 80, 44, 82, 72, 37, 84, 1, 38, 58, 66, 50, 29
0, 85, 35, 19, 94, 48, 59, 30, 92, 64, 24, 92, 0, 83, 46, 56, 22, 74, 46, 98, 44, 14, 72, 4, 9, 64, 51, 17, 26, 3, 84, 90, 86, 49, 74, 21, 47, 31, 34, 77, 10, 37, 78, 61, 95, 27, 35, 89, 49, 15, 72, 34, 10, 12, 85, 19, 22, 96, 26, 16, 15, 53, 86, 32, 26, 34, 61, 75, 28, 64, 46, 85, 52, 13, 68, 55, 45, 54, 91, 68, 0, 88, 47, 53, 68, 65, 42, 29, 1, 9, 68, 95, 67, 85, 53, 69, 40, 44, 58, 23
0, 47, 96, 74, 73, 15, 30, 48, 93, 95, 29, 69, 63, 0, 96, 22, 12, 87, 30, 58, 82, 14, 11, 54, 52, 77, 12, 3, 6, 4, 93, 15, 79, 9, 27, 61, 78, 24, 51, 74, 7, 71, 14, 20, 91, 33, 24, 86, 44, 93, 21, 11, 21, 72, 76, 72, 33, 14, 11, 25, 58, 18, 48, 28, 0, 72, 79, 93, 63, 32, 25, 9, 91, 35, 89, 70, 40, 17, 62, 13, 95, 26, 16, 91, 45, 2, 79, 58, 62, 81, 15, 40, 32, 41, 30, 18, 22, 81, 93, 74
0, 26, 19, 75, 22, 97, 23, 82, 65, 68, 0, 7, 82, 88, 0, 4, 35, 97, 89, 12, 75, 76, 83, 2, 38, 65, 99, 68, 41, 0, 73, 96, 72, 39, 72, 46, 91, 42, 54, 13, 76, 55, 84, 3, 31, 66, 96, 69, 74, 4, 35, 66, 32, 77, 71, 89, 42, 11, 6, 92, 14, 18, 98, 12, 88, 58, 57, 68, 46, 43, 73, 73, 10, 14, 48, 66, 96, 4, 97, 91, 59, 44, 4, 56, 98, 22, 48, 5, 0, 75, 9, 12, 59, 17, 96, 5, 83, 19, 7, 26
0, 14, 21, 48, 26, 0, 22, 36, 31, 54, 13, 44, 86, 96, 3, 0, 23, 81, 50, 28, 34, 12, 26, 97, 54, 10, 15, 4, 78, 99, 16, 43, 22, 65, 96, 77, 26, 37, 64, 93, 14, 40, 13, 28, 2, 37, 4, 70, 57, 60, 84, 12, 9, 43, 30, 42, 2, 2, 1, 7, 49, 82, 73, 10, 7, 99, 38, 73, 31, 22, 55, 57, 28, 6, 24, 80, 24, 87, 90, 95, 31, 41, 30, 56, 16, 7, 93, 81, 63, 31, 23, 32, 71, 55, 78, 34, 99, 59, 34, 63
0, 58, 91, 75, 37, 96, 99, 47, 76, 97, 67, 80, 65, 94, 52, 97, 0, 76, 91, 60, 57, 75, 71, 34, 93, 47, 31, 64, 52, 19, 80, 63, 18, 19, 76, 88, 26, 54, 61, 97, 45, 55, 61, 96, 35, 93, 31, 45, 65, 52, 80, 32, 65, 20, 32, 61, 47, 66, 88, 96, 12, 9, 69, 17, 77, 18, 22, 68, 21, 0, 98, 67, 60, 50, 45, 88, 25, 85, 27, 70, 48, 21, 28, 29, 73, 36, 99, 2, 76, 14, 28, 42, 22, 59, 16, 50, 92, 77, 93, 55
0, 86, 63, 92, 73, 74, 60, 12, 92, 21, 7, 72, 93, 3, 27, 39, 95, 0, 9, 92, 9, 14, 61, 41, 30, 16, 6, 93, 8, 0, 45, 56, 65, 28, 84, 72, 35, 94, 56, 16, 55, 59, 7, 77, 9, 11, 85, 57, 46, 21, 12, 7, 6, 72, 74, 30, 40, 12, 1, 42, 73, 70, 90, 49, 90, 18, 43, 59, 7, 23, 66, 8, 81, 38, 0, 71, 83, 85, 77, 64, 2, 27, 71, 60, 86, 12, 34, 97, 65, 98, 20, 57, 78, 36, 75, 84, 18, 52, 86, 14
0, 92, 22, 11, 44, 54, 5, 5, 57, 48, 69, 60, 3, 82, 71, 42, 34, 91, 0, 56, 63, 84, 89, 19, 56, 45, 54, 14, 10, 98, 77, 0, 8, 90, 91, 6, 68, 10, 54, 64, 92, 48, 75, 33, 33, 48, 85, 9, 98, 77, 99, 60, 92, 17, 8, 79, 95, 42, 69, 46, 92, 37, 35, 97, 25, 88, 55, 13, 63, 48, 48, 10, 11, 90, 25, 74, 17, 56, 28, 17, 1, 73, 19, 13, 31, 21, 77, 26, 74, 86, 65, 42, 62, 71, 84, 94, 24, 47, 61, 60
0, 19, 10, 29, 0, 34, 1, 37, 69, 62, 85, 15, 44, 99, 27, 35, 80, 4, 73, 0, 30, 50, 38, 84, 90, 69, 65, 49, 84, 42, 12, 86, 34, 79, 93, 5, 44, 47, 20, 44, 75, 21, 86, 6, 42, 96, 43, 31, 27, 42, 4, 97, 83, 89, 40, 85, 86, 91, 17, 52, 54, 90, 90, 89, 90, 24, 80, 96, 86, 97, 54, 35, 22, 23, 34, 42, 33, 44, 31, 4, 89, 39, 92, 70, 76, 80, 83, 12, 49, 78, 80, 23, 65, 26, 1, 3, 22, 54, 39, 0
0, 65, 39, 56, 54, 47, 43, 87, 67, 50, 59, 80, 16, 87, 72, 22, 58, 46, 99, 19, 0, 48, 3, 68, 51, 39, 74, 24, 90, 77, 67, 4, 63, 95, 71, 41, 47, 13, 73, 42, 40, 91, 10, 5, 30, 18, 29, 43, 69, 32, 88, 36, 97, 27, 81, 13, 38, 73, 65, 10, 30, 33, 80, 80, 46, 6, 42, 8, 74, 25, 28, 62, 89, 6, 74, 80, 22, 72, 13, 99, 88, 38, 38, 92, 37, 73, 3, 78, 54, 99, 62, 75, 67, 18, 20, 17, 71, 95, 67, 7
0, 51, 49, 24, 30, 12, 89, 65, 80, 65, 68, 6, 88, 39, 20, 95, 5, 27, 12, 69, 20, 0, 32, 33, 63, 76, 37, 10, 2, 29, 44, 10, 42, 39, 67, 34, 27, 28, 93, 11, 36, 65, 48, 22, 56, 7, 16, 5, 76, 18, 41, 88, 76, 76, 58, 98, 64, 79, 79, 7, 89, 21, 47, 11, 36, 85, 3, 38, 79, 31, 40, 4, 74, 52, 20, 85, 38, 35, 56, 21, 86, 96, 57, 34, 66, 72, 41, 14, 97, 96, 81, 85, 70, 86, 34, 88, 87, 21, 88, 83
0, 68, 43, 6, 30, 74, 9, 62, 16, 63, 58, 28, 15, 15, 80, 27, 53, 76, 70, 31, 98, 85, 0, 49, 53, 53, 7, 90, 31, 55, 67, 18, 74, 40, 91, 54, 41, 52, 65, 38, 74, 86, 12, 94, 63, 42, 11, 92, 38, 85, 60, 51, 71, 27, 58, 72, 20, 78, 39, 49, 73, 51, 19, 86, 73, 98, 58, 39, 34, 84, 36, 71, 25, 85, 15, 75, 90, 44, 81, 92, 60, 98, 89, 43, 76, 86, 41, 83, 97, 88, 74, 49, 75, 41, 80, 35, 4, 19, 81, 19
0, 83, 41, 3, 73, 79, 27, 79, 45, 3, 59, 31, 0, 27, 59, 3, 78, 59, 13, 77, 69, 67, 72, 0, 21, 34, 71, 57, 47, 35, 3, 36, 22, 21, 76, 2, 22, 5, 40, 33, 55, 54, 48, 61, 30, 50, 64, 99, 27, 48, 81, 84, 39, 20, 41, 2, 84, 52, 67, 77, 41, 37, 34, 87, 69, 75, 10, 34, 67, 70, 38, 58, 24, 52, 64, 7, 38, 72, 74, 6, 37, 78, 5, 11, 52, 75, 57, 28, 54, 76, 97, 93, 3, 41, 93, 44, 66, 83, 50, 25
0, 75, 73, 58, 68, 23, 16, 32, 59, 12, 58, 25, 35, 94, 46, 35, 48, 75, 72, 23, 1, 10, 68, 68, 0, 54, 99, 11, 18, 2, 16, 74, 43, 15, 28, 93, 15, 22, 23, 36, 5, 51, 92, 48, 5, 78, 59, 35, 74, 8, 13, 71, 69, 91, 16, 51, 85, 82, 10, 59, 4, 9, 25, 29, 14, 95, 41, 38, 5, 89, 26, 0, 34, 36, 40, 99, 8, 76, 33, 71, 7, 63, 66, 59, 10, 1, 98, 68, 86, 26, 44, 85, 44, 74, 88, 3, 10, 86, 22, 78
0, 20, 84, 39, 36, 97, 22, 74, 26, 22, 90, 99, 2, 32, 1, 28, 69, 93, 93, 46, 98, 1, 23, 81, 58, 0, 1, 15, 46, 85, 29, 13, 91, 70, 25, 25, 16, 94, 21, 52, 77, 90, 13, 76, 61, 42, 36, 54, 93, 88, 6, 33, 94, 78, 69, 59, 38, 82, 18, 49, 20, 68, 28, 27, 43, 33, 22, 54, 61, 52, 11, 22, 63, 78, 44, 64, 86, 30, 33, 89, 58, 28, 80, 74, 30, 42, 87, 62, 84, 45, 60, 14, 33, 94, 36, 8, 18, 36, 26, 39
0, 27, 23, 16, 46, 24, 3, 6, 45, 95, 97, 32, 0, 47, 99, 27, 25, 84, 21, 96, 77, 19, 29, 5, 4, 11, 0, 15, 84, 79, 82, 51, 85, 86, 92, 6, 77, 62, 42, 19, 31, 42, 96, 5, 31, 3, 72, 31, 60, 61, 99, 83, 63, 15, 77, 14, 23, 56, 88, 29, 10, 46, 33, 26, 87, 85, 92, 63, 25, 50, 51, 57, 12, 62, 26, 6, 95, 90, 34, 11, 71, 64, 97, 48, 56, 59, 38, 61, 22, 49, 34, 22, 42, 73, 31, 77, 47, 21, 33, 36
0, 47, 51, 71, 48, 0, 27, 35, 57, 82, 86, 49, 13, 22, 62, 78, 75, 70, 47, 51, 27, 9, 58, 74, 18, 84, 21, 0, 36, 54, 24, 81, 79, 92, 64, 17, 38, 47, 67, 78, 52, 81, 15, 80, 63, 10, 76, 47, 84, 47, 9, 59, 32, 76, 15, 4, 89, 8, 82, 96, 4, 31, 41, 14, 63, 71, 93, 40, 91, 44, 77, 21, 95, 45, 33, 52, 89, 25, 14, 37, 19, 44, 38, 53, 74, 88, 61, 54, 47, 99, 91, 88, 33, 9, 32, 23, 7, 47, 31, 66
0, 35, 19, 25, 68, 96, 9, 25, 22, 34, 39, 57, 85, 0, 13, 37, 48, 42, 35, 26, 0, 38, 59, 0, 76, 95, 9, 35, 0, 44, 45, 22, 85, 91, 4, 70, 99, 53, 67, 16, 39, 38, 68, 62, 56, 43, 83, 68, 95, 16, 47, 76, 48, 89, 23, 79, 40, 74, 28, 19, 15, 73, 79, 1, 93, 4, 71, 28, 86, 95, 21, 0, 84, 49, 90, 82, 78, 24, 83, 65, 43, 46, 95, 34, 67, 52, 1, 85, 54, 13, 84, 11, 3, 88, 34, 17, 49, 11, 97, 39
0, 36, 89, 46, 72, 42, 23, 83, 10, 57, 14, 80, 15, 71, 64, 90, 2, 79, 96, 75, 90, 49, 11, 99, 8, 44, 9, 5, 91, 0, 38, 26, 92, 15, 31, 56, 20, 69, 36, 98, 8, 93, 87, 66, 44, 20, 98, 34, 84, 75, 61, 83, 23, 93, 84, 86, 5, 77, 93, 57, 36, 78, 23, 2, 7, 40, 70, 8, 60, 39, 77, 95, 28, 52, 22, 2, 14, 53, 94, 4, 40, 30, 87, 87, 38, 42, 90, 82, 97, 55, 37, 49, 23, 13, 58, 27, 51, 70, 42, 29
0, 28, 46, 94, 38, 90, 4, 68, 88, 93, 30, 36, 24, 5, 15, 7, 34, 83, 98, 97, 10, 78, 94, 14, 81, 19, 60, 56, 92, 79, 0, 58, 62, 31, 7, 98, 67, 67, 8, 28, 31, 16, 14, 88, 64, 81, 51, 73, 13, 73, 85, 16, 71, 2, 46, 95, 18, 33, 64, 83, 34, 70, 3, 56, 9, 9, 3, 61, 10, 7, 35, 11, 54, 35, 60, 90, 6, 0, 6, 15, 12, 91, 25, 62, 21, 67, 80, 5, 30, 45, 8, 18, 22, 63, 79, 1, 11, 37, 60, 61
0, 14, 36, 48, 19, 77, 83, 79, 71, 4, 97, 89, 46, 34, 31, 45, 18, 21, 61, 10, 36, 31, 31, 26, 30, 90, 21, 87, 89, 76, 84, 0, 18, 64, 87, 15, 47, 19, 39, 27, 0, 39, 23, 81, 57, 38, 7, 55, 12, 72, 12, 68, 48, 74, 20, 99, 0, 19, 89, 63, 58, 57, 61, 34, 83, 13, 37, 25, 57, 69, 67, 70, 16, 3, 97, 21, 54, 66, 1, 81, 69, 80, 74, 98, 4, 71, 45, 20, 99, 14, 13, 16, 43, 89, 89, 39, 66, 38, 81, 21
0, 82, 77, 7, 67, 86, 58, 32, 5, 99, 28, 82, 15, 74, 33, 97, 78, 30, 24, 27, 95, 47, 96, 38, 92, 71, 73, 90, 51, 21, 96, 35, 0, 66, 47, 7, 9, 90, 30, 78, 49, 36, 86, 88, 65, 4, 36, 44, 11, 89, 91, 70, 4, 86, 43, 33, 13, 52, 93, 27, 71, 95, 89, 27, 22, 99, 14, 94, 90, 69, 26, 36, 79, 41, 38, 29, 47, 79, 96, 47, 78, 95, 32, 6, 78, 79, 84, 78, 97, 64, 38, 62, 65, 24, 40, 62, 22, 42, 22, 32
0, 85, 29, 49, 42, 51, 43, 30, 54, 87, 68, 70, 72, 46, 28, 46, 90, 75, 98, 72, 17, 10, 9, 35, 61, 61, 74, 3, 99, 82, 19, 73, 82, 0, 44, 25, 67, 82, 63, 59, 16, 45, 93, 82, 1, 86, 83, 48, 58, 88, 42, 43, 56, 2, 5, 53, 83, 0, 34, 30, 0, 88, 49, 0, 33, 40, 29, 60, 82, 5, 48, 36, 87, 87, 22, 2, 36, 20, 81, 82, 0, 95, 51, 88, 67, 73, 5, 9, 75, 66, 17, 8, 54, 82, 52, 94, 99, 92, 91, 7
0, 57, 59, 28, 78, 30, 59, 18, 6, 32, 86, 21, 47, 80, 10, 74, 30, 91, 97, 7, 97, 48, 58, 8, 13, 48, 64, 83, 48, 76, 12, 13, 24, 17, 0, 58, 57, 79, 69, 90, 91, 77, 89, 53, 67, 55, 62, 81, 0, 23, 96, 82, 42, 88, 58, 26, 17, 6, 17, 27, 72, 8, 88, 58, 12, 46, 7, 72, 60, 0, 31, 91, 14, 19, 84, 49, 21, 89, 99, 82, 83, 73, 20, 40, 85, 59, 71, 14, 9, 26, 90, 77, 87, 35, 67, 67, 58, 8, 8, 4
0, 6, 34, 24, 88, 87, 82, 10, 11, 52, 18, 43, 60, 34, 91, 59, 77, 38, 60, 9, 22, 43, 9, 74, 46, 3, 30, 15, 89, 22, 79, 48, 50, 38, 25, 0, 30, 49, 66, 33, 11, 29, 26, 46, 2, 58, 99, 36, 44, 75, 6, 66, 79, 19, 52, 74, 44, 79, 9, 50, 41, 52, 24, 47, 18, 66, 56, 11, 16, 28, 41, 40, 3, 89, 4, 71, 15, 44, 98, 54, 82, 12, 80, 89, 41, 6, 48, 53, 33, 15, 63, 84, 88, 55, 7, 26, 94, 88, 20, 45
0, 57, 12, 83, 37, 22, 63, 76, 23, 97, 9, 7, 33, 39, 27, 87, 32, 9, 46, 99, 89, 83, 24, 70, 4, 90, 59, 29, 98, 95, 52, 67, 62, 15, 57, 12, 0, 56, 24, 23, 16, 96, 56, 25, 78, 10, 1, 46, 15, 92, 44, 31, 28, 87, 9, 19, 74, 74, 38, 24, 50, 90, 9, 45, 93, 47, 81, 61, 73, 27, 77, 95, 92, 38, 47, 5, 14, 28, 33, 96, 95, 82, 27, 98, 22, 47, 49, 47, 13, 55, 54, 78, 70, 15, 6, 80, 59, 84, 72, 67
0, 91, 33, 64, 27, 42, 66, 83, 80, 60, 28, 93, 12, 87, 99, 76, 87, 31, 28, 3, 2, 12, 64, 72, 26, 89, 7, 79, 88, 31, 82, 34, 57, 84, 73, 67, 19, 0, 24, 63, 76, 20, 49, 35, 9, 40, 63, 61, 32, 75, 3, 98, 89, 54, 32, 63, 51, 47, 1, 10, 15, 3, 50, 41, 28, 88, 7, 3, 18, 54, 87, 92, 42, 15, 45, 64, 23, 57, 9, 32, 20, 19, 77, 40, 69, 80, 6, 16, 56, 3, 31, 58, 25, 41, 74, 98, 81, 22, 3, 56
0, 86, 93, 87, 58, 12, 51, 27, 10, 93, 96, 74, 15, 47, 91, 45, 67, 74, 90, 90, 64, 44, 78, 98, 38, 25, 53, 35, 55, 5, 88, 47, 71, 57, 4, 12, 21, 97, 0, 1, 58, 85, 43, 87, 93, 63, 92, 78, 3, 90, 28, 11, 97, 58, 81, 50, 93, 50, 82, 1, 34, 83, 30, 35, 93, 38, 10, 11, 37, 65, 82, 93, 42, 56, 12, 75, 6, 84, 56, 38, 64, 41, 56, 12, 75, 12, 60, 74, 87, 68, 31, 96, 83, 19, 62, 24, 38, 65, 45, 72
0, 72, 79, 43, 10, 67, 53, 22, 90, 76, 80, 69, 63, 58, 30, 45, 4, 28, 40, 7, 63, 92, 58, 47, 52, 52, 19, 58, 0, 59, 19, 70, 85, 30, 2, 19, 20, 57, 83, 0, 62, 48, 3, 16, 31, 86, 62, 46, 69, 77, 72, 44, 86, 54, 72, 27, 55, 60, 57, 14, 37, 36, 17, 34, 88, 75, 20, 2, 77, 91, 95, 47, 53, 88, 22, 57, 70, 48, 51, 19, 31, 39, 41, 49, 88, 77, 73, 88, 91, 2, 65, 3, 85, 43, 75, 32, 25, 79, 33, 59
0, 8, 71, 70, 39, 69, 44, 18, 90, 50, 30, 71, 77, 42, 94, 31, 40, 9, 81, 46, 59, 10, 34, 97, 69, 28, 61, 92, 32, 98, 56, 22, 7, 61, 8, 44, 56, 29, 90, 31, 0, 99, 28, 83, 43, 46, 36, 16, 44, 76, 12, 57, 62, 56, 77, 76, 21, 57, 38, 41, 18, 12, 29, 27, 51, 1, 78, 69, 12, 82, 31, 18, 6, 11, 11, 67, 77, 55, 5, 26, 13, 75, 38, 4, 41, 71, 57, 53, 1, 95, 52, 20, 66, 41, 32, 51, 28, 33, 56, 64
0, 10, 71, 25, 43, 18, 24, 98, 91, 5, 28, 25, 2, 4, 83, 40, 69, 49, 63, 63, 76, 84, 14, 25, 43, 5, 98, 13, 49, 93, 32, 66, 66, 70, 71, 60, 66, 18, 95, 22, 29, 0, 43, 68, 89, 87, 55, 29, 67, 89, 10, 35, 59, 56, 31, 84, 47, 88, 99, 57, 87, 32, 89, 43, 87, 95, 14, 49, 86, 79, 76, 45, 92, 24, 34, 94, 55, 7, 33, 23, 70, 71, 98, 15, 45, 79, 49, 25, 54, 90, 98, 16, 54, 18, 22, 55, 64, 39, 56, 14
0, 96, 79, 68, 71, 17, 85, 54, 15, 65, 19, 30, 25, 91, 40, 97, 16, 63, 42, 19, 50, 75, 91, 1, 97, 52, 9, 89, 20, 52, 34, 74, 7, 25, 80, 11, 90, 67, 29, 33, 2, 89, 0, 6, 90, 5, 31, 32, 78, 3, 11, 7, 40, 79, 78, 24, 61, 18, 40, 26, 83, 72, 92, 41, 77, 48, 7, 9, 13, 23, 65, 5, 84, 57, 62, 41, 17, 41, 15, 97, 87, 57, 68, 21, 57, 86, 88, 89, 49, 99, 44, 50, 21, 45, 24, 16, 91, 70, 19, 75
0, 19, 38, 41, 60, 32, 72, 10, 64, 36, 81, 11, 92, 17, 61, 29, 12, 29, 61, 25, 66, 20, 57, 9, 39, 30, 41, 82, 88, 41, 6, 17, 19, 72, 67, 1, 67, 8, 90, 72, 73, 56, 77, 0, 69, 44, 6, 94, 9, 6, 96, 31, 92, 72, 7, 98, 23, 18, 84, 67, 18, 17, 30, 19, 95, 22, 57, 66, 73, 13, 6, 94, 14, 74, 18, 66, 13, 57, 99, 33, 28, 82, 1, 15, 63, 88, 38, 91, 59, 91, 39, 71, 58, 81, 48, 45, 78, 86, 19, 11
0, 84, 68, 69, 81, 74, 64, 16, 6, 49, 84, 66, 85, 34, 17, 6, 10, 75, 90, 66, 62, 52, 22, 47, 7, 26, 53, 86, 42, 70, 13, 76, 92, 37, 38, 5, 73, 88, 27, 94, 69, 28, 13, 25, 0, 36, 39, 82, 66, 82, 31, 68, 0, 73, 71, 30, 30, 27, 71, 0, 98, 92, 44, 17, 54, 63, 83, 38, 70, 49, 64, 11, 77, 53, 45, 62, 30, 9, 55, 50, 78, 28, 33, 44, 45, 33, 37, 52, 95, 89, 19, 73, 46, 58, 71, 3, 14, 26, 7, 12
0, 95, 83, 28, 52, 64, 50, 0, 30, 86, 42, 35, 39, 78, 15, 12, 38, 38, 93, 42, 42, 31, 9, 81, 11, 45, 63, 9, 5, 31, 93, 86, 60, 51, 3, 11, 75, 11, 98, 48, 3, 9, 71, 3, 25, 0, 96, 58, 97, 87, 9, 99, 66, 82, 77, 2, 55, 58, 7, 88, 35, 34, 87, 49, 28, 22, 68, 15, 89, 3, 46, 42, 87, 4, 31, 17, 92, 60, 71, 27, 48, 52, 97, 67, 23, 90, 42, 26, 88, 7, 95, 42, 59, 98, 23, 61, 26, 86, 58, 64
